2020/11/16 13:00:00,1,1.0,9.7,11.1
2020/11/16 14:00:00,1,1.0,9.7,11.2
2020/11/16 15:00:00,1,1.0,9.7,11.2
2020/11/16 16:00:00,1,1.0,9.8,11.2
2020/11/16 17:00:00,1,1.0,9.7,11.2
2020/11/16 18:00:00,1,1.0,9.7,11.2
2020/11/16 19:00:00,1,1.0,9.8,11.2
2020/11/16 20:00:00,1,1.0,9.7,11.2
2020/11/16 21:00:00,1,1.0,9.7,11.2
2020/11/16 22:00:00,1,1.0,9.7,11.3
2020/11/16 23:00:00,1,1.0,9.7,11.3
2020/11/17 0:00:00,2,1.0,9.7,11.3
2020/11/17 1:00:00,2,1.0,9.7,11.4
2020/11/17 2:00:00,2,11.0,9.7,11.4
2020/11/17 3:00:00,2,11.0,9.7,11.4
2020/11/17 4:00:00,2,1.0,9.7,11.4
2020/11/17 5:00:00,2,1.0,9.7,11.5
2020/11/17 6:00:00,2,1.0,9.7,11.5
2020/11/17 7:00:00,2,1.0,9.7,11.5
2020/11/17 8:00:00,2,1.0,9.7,11.5
2020/11/17 9:00:00,2,1.0,9.7,11.4
2020/11/17 10:00:00,2,1.0,9.7,11.4
2020/11/17 11:00:00,2,1.0,9.7,11.5
2020/11/17 12:00:00,2,1.0,9.8,11.5
2020/11/17 13:00:00,2,1.0,9.8,11.5
2020/11/17 14:00:00,2,1.0,9.9,11.5
2020/11/17 15:00:00,2,1.0,10.0,11.5
2020/11/17 16:00:00,2,1.0,10.1,11.6
2020/11/17 17:00:00,2,1.0,10.2,11.6
2020/11/17 18:00:00,2,1.0,10.5,11.5
2020/11/17 19:00:00,2,1.0,10.5,11.4
2020/11/17 20:00:00,2,1.0,10.4,11.4
2020/11/17 21:00:00,2,1.0,10.3,11.4
2020/11/17 22:00:00,2,1.0,10.2,11.4
2020/11/17 23:00:00,2,1.0,10.2,11.4
2020/11/18 0:00:00,3,1.0,10.1,11.4
2020/11/18 1:00:00,3,1.0,10.1,11.3
2020/11/18 2:00:00,3,11.0,10.1,11.3
2020/11/18 3:00:00,3,11.0,10.1,11.4
2020/11/18 4:00:00,3,1.0,10.1,11.6
2020/11/18 5:00:00,3,1.0,10.1,11.5
2020/11/18 6:00:00,3,1.0,10.1,11.4
2020/11/18 7:00:00,3,1.0,10.1,11.4
2020/11/18 8:00:00,3,7.0,8.7,10.6
2020/11/18 9:00:00,3,7.0,7.4,9.9
2020/11/18 10:00:00,3,7.0,6.8,9.6
2020/11/18 11:00:00,3,7.0,6.8,9.6
2020/11/18 12:00:00,3,7.0,7.3,8.6
2020/11/18 13:00:00,3,7.0,6.8,8.2
2020/11/18 14:00:00,3,7.0,7.0,8.2
2020/11/18 15:00:00,3,7.0,7.1,8.0
2020/11/18 16:00:00,3,7.0,6.9,8.1
2020/11/18 17:00:00,3,7.0,7.1,8.2
2020/11/18 18:00:00,3,7.0,7.1,7.8
2020/11/18 19:00:00,3,7.0,6.9,7.8
2020/11/18 20:00:00,3,7.0,7.1,7.9
2020/11/18 21:00:00,3,7.0,7.0,7.8
2020/11/18 22:00:00,3,7.0,6.8,7.9
2020/11/18 23:00:00,3,7.0,7.0,8.0
2020/11/19 0:00:00,4,7.0,7.0,8.0
2020/11/19 1:00:00,4,7.0,6.8,7.9
2020/11/19 2:00:00,4,7.0,7.0,8.2
2020/11/19 3:00:00,4,7.0,7.1,8.0
2020/11/19 4:00:00,4,7.0,6.8,8.0
2020/11/19 5:00:00,4,7.0,7.0,8.0
2020/11/19 6:00:00,4,7.0,7.0,7.8
2020/11/19 7:00:00,4,7.0,6.9,7.8
2020/11/19 8:00:00,4,6.0,6.9,7.9
2020/11/19 9:00:00,4,6.0,6.1,7.2
2020/11/19 10:00:00,4,6.0,6.2,7.1
2020/11/19 11:00:00,4,6.0,6.3,7.0
2020/11/19 12:00:00,4,6.0,6.4,6.9
2020/11/19 13:00:00,4,6.0,6.4,7.0
2020/11/19 14:00:00,4,6.0,6.4,6.8
2020/11/19 15:00:00,4,6.0,6.4,6.8
2020/11/19 16:00:00,4,6.0,6.5,6.8
2020/11/19 17:00:00,4,6.0,6.5,6.8
2020/11/19 18:00:00,4,6.0,6.6,6.8
2020/11/19 19:00:00,4,6.0,6.6,6.7
2020/11/19 20:00:00,4,6.0,6.7,6.6
2020/11/19 21:00:00,4,6.0,6.7,6.6
2020/11/19 22:00:00,4,6.0,6.7,6.6
2020/11/19 23:00:00,4,6.0,6.7,6.6
2020/11/20 0:00:00,5,6.0,6.7,6.6
2020/11/20 1:00:00,5,6.0,6.7,6.6
2020/11/20 2:00:00,5,6.0,6.8,6.7
2020/11/20 3:00:00,5,6.0,6.8,6.8
2020/11/20 4:00:00,5,6.0,6.6,6.9
2020/11/20 5:00:00,5,6.0,6.5,6.9
2020/11/20 6:00:00,5,6.0,6.5,6.7
2020/11/20 7:00:00,5,6.0,6.6,7.1
2020/11/20 8:00:00,5,6.0,6.7,6.5
2020/11/20 9:00:00,5,6.0,6.8,6.6
2020/11/20 10:00:00,5,6.0,6.9,6.4
2020/11/20 11:00:00,5,6.0,7.1,6.6
2020/11/20 12:00:00,5,6.0,7.2,6.6
2020/11/20 13:00:00,5,6.0,7.2,6.5
2020/11/20 14:00:00,5,6.0,7.2,6.4
2020/11/20 15:00:00,5,6.0,7.4,6.5
2020/11/20 16:00:00,5,6.0,7.6,6.5
2020/11/20 17:00:00,5,6.0,7.6,6.8
2020/11/20 18:00:00,5,6.0,7.7,6.6
2020/11/20 19:00:00,5,6.0,7.8,6.7
2020/11/20 20:00:00,5,6.0,7.9,6.7
2020/11/20 21:00:00,5,6.0,7.9,6.6
2020/11/20 22:00:00,5,6.0,7.7,6.8
2020/11/20 23:00:00,5,6.0,7.9,6.9
2020/11/21 0:00:00,6,6.0,8.2,6.7
2020/11/21 1:00:00,6,6.0,8.4,6.7
2020/11/21 2:00:00,6,6.0,8.6,6.8
2020/11/21 3:00:00,6,6.0,8.8,6.8
2020/11/21 4:00:00,6,6.0,8.3,6.8
2020/11/21 5:00:00,6,6.0,7.5,6.7
2020/11/21 6:00:00,6,6.0,6.6,6.8
2020/11/21 7:00:00,6,6.0,6.2,7.1
2020/11/21 8:00:00,6,6.0,7.8,7.1
2020/11/21 9:00:00,6,6.0,7.5,7.3
2020/11/21 10:00:00,6,6.0,7.5,7.5
2020/11/21 11:00:00,6,6.0,7.9,7.8
2020/11/21 12:00:00,6,6.0,7.5,7.8
2020/11/21 13:00:00,6,6.0,8.2,7.9
2020/11/21 14:00:00,6,6.0,7.7,7.8
2020/11/21 15:00:00,6,6.0,7.7,7.8
2020/11/21 16:00:00,6,6.0,7.9,7.9
2020/11/21 17:00:00,6,6.0,7.7,7.8
2020/11/21 18:00:00,6,6.0,7.7,7.8
2020/11/21 19:00:00,6,6.0,7.6,7.4
2020/11/21 20:00:00,6,6.0,7.6,7.7
2020/11/21 21:00:00,6,6.0,7.2,7.6
2020/11/21 22:00:00,6,6.0,7.5,7.6
2020/11/21 23:00:00,6,6.0,7.6,7.5
2020/11/22 0:00:00,7,6.0,7.6,7.6
2020/11/22 1:00:00,7,6.0,7.4,7.5
2020/11/22 2:00:00,7,6.0,7.6,7.4
2020/11/22 3:00:00,7,6.0,7.8,7.0
2020/11/22 4:00:00,7,6.0,7.5,6.3
2020/11/22 5:00:00,7,6.0,7.8,6.5
2020/11/22 6:00:00,7,6.0,7.8,6.4
2020/11/22 7:00:00,7,6.0,7.8,6.5
2020/11/22 8:00:00,7,6.0,7.8,6.3
2020/11/22 9:00:00,7,6.0,7.6,6.2
2020/11/22 10:00:00,7,6.0,7.5,6.1
2020/11/22 11:00:00,7,6.0,7.6,6.2
2020/11/22 12:00:00,7,6.0,7.6,6.2
2020/11/22 13:00:00,7,6.0,7.6,6.7
2020/11/22 14:00:00,7,6.0,7.5,7.2
2020/11/22 15:00:00,7,6.0,7.3,7.3
2020/11/22 16:00:00,7,6.0,7.4,7.4
2020/11/22 17:00:00,7,6.0,7.3,7.1
2020/11/22 18:00:00,7,6.0,7.3,7.2
2020/11/22 19:00:00,7,6.0,7.3,7.0
2020/11/22 20:00:00,7,6.0,7.2,7.1
2020/11/22 21:00:00,7,6.0,7.2,7.0
2020/11/22 22:00:00,7,6.0,7.1,7.0
2020/11/22 23:00:00,7,6.0,7.2,6.7
2020/11/23 0:00:00,8,6.0,6.8,7.1
2020/11/23 1:00:00,8,6.0,7.0,7.3
2020/11/23 2:00:00,8,6.0,6.9,7.2
2020/11/23 3:00:00,8,6.0,7.2,7.0
2020/11/23 4:00:00,8,6.0,6.8,7.0
2020/11/23 5:00:00,8,6.0,7.0,7.1
2020/11/23 6:00:00,8,6.0,6.9,7.1
2020/11/23 7:00:00,8,6.0,6.8,6.9
2020/11/23 8:00:00,8,7.0,7.0,7.0
