10,1.0,9.7,0.0
10,1.0,9.8,0.0
10,1.0,9.8,0.0
10,1.0,9.9,0.0
10,1.0,9.9,0.0
10,1.0,10.0,0.0
10,1.0,10.0,0.0
10,1.0,9.9,0.0
10,1.0,9.8,0.0
10,1.0,9.6,0.0
1,1.0,9.3,10.5
1,1.0,9.3,10.6
1,1.0,9.4,10.6
2,1.0,8.9,11.1
2,1.0,8.9,11.1
2,1.0,8.9,11.2
2,1.0,8.9,11.2
2,1.0,8.9,11.3
2,1.0,8.9,11.3
2,1.0,8.9,11.3
2,1.0,8.9,11.4
2,1.0,8.9,11.4
2,1.0,8.9,11.5
2,1.0,8.9,11.5
2,1.0,9.0,11.5
2,1.0,9.2,11.5
2,1.0,9.3,11.5
2,1.0,9.4,11.5
2,1.0,9.3,11.4
2,7.0,9.3,11.3
2,7.0,9.2,11.2
2,7.0,9.2,11.2
2,7.0,9.2,11.1
3,7.0,9.2,11.2
3,7.0,9.2,11.1
3,7.0,9.2,11.1
3,7.0,9.1,11.1
3,7.0,9.0,11.0
3,7.0,9.0,11.1
3,7.0,9.0,11.2
3,7.0,9.0,11.2
3,7.0,7.1,11.2
3,7.0,6.6,11.6
3,7.0,6.5,7.1
3,7.0,6.8,7.1
3,7.0,6.7,7.2
3,7.0,7.1,7.2
3,7.0,6.4,7.2
3,7.0,6.6,7.3
3,7.0,6.6,7.4
3,7.0,6.9,7.4
3,6.0,6.6,7.4
3,6.0,6.2,7.3
3,6.0,6.0,7.4
3,6.0,6.1,7.5
4,6.0,6.0,7.6
4,6.0,6.0,7.5
4,6.0,6.0,7.6
4,6.0,6.0,7.5
4,6.0,6.1,7.6
4,6.0,6.0,7.6
4,6.0,6.1,7.7
4,6.0,6.0,7.7
4,6.0,6.1,7.7
4,6.0,5.9,7.5
4,6.0,6.1,6.7
4,6.0,6.1,6.8
4,6.0,6.0,6.9
4,6.0,6.1,6.9
4,6.0,6.0,6.9
4,6.0,6.1,6.9
4,6.0,6.1,6.9
4,6.0,6.1,6.9
4,6.0,6.2,6.9
4,6.0,6.2,6.9
4,6.0,6.2,6.9
4,6.0,6.3,6.9
4,6.0,6.3,6.9
4,6.0,6.3,6.9
5,6.0,6.4,6.9
5,6.0,6.4,6.9
5,6.0,6.4,6.9
5,6.0,6.4,6.9
5,6.0,6.4,6.9
5,6.0,6.3,6.7
5,6.0,6.4,6.4
5,6.0,6.4,6.4
5,6.0,6.5,6.4
5,6.0,6.5,6.4
5,6.0,6.5,6.4
5,6.0,6.6,6.1
5,6.0,6.6,6.4
5,6.0,6.7,6.6
5,6.0,6.8,6.7
5,6.0,6.8,6.4
5,6.0,6.9,6.7
5,6.0,7.0,6.3
5,6.0,7.1,6.3
5,6.0,7.1,6.2
5,6.0,7.2,6.5
5,6.0,7.3,6.7
5,6.0,7.3,6.6
5,6.0,7.4,6.5
7,6.0,7.5,6.7
7,6.0,8.0,6.7
7,6.0,8.7,6.7
7,6.0,8.5,6.7
7,6.0,8.8,6.5
7,6.0,8.1,6.5
7,6.0,7.7,6.5
7,6.0,7.3,6.8
7,6.0,7.7,6.5
7,6.0,7.5,6.4
7,6.0,7.6,6.9
7,6.0,7.6,6.8
7,6.0,8.1,6.9
7,6.0,8.3,7.1
7,6.0,6.9,7.2
7,6.0,7.8,7.4
7,6.0,7.6,7.3
7,6.0,7.9,7.8
7,6.0,7.6,7.7
7,6.0,7.7,7.7
7,6.0,7.5,7.7
7,6.0,7.5,7.7
7,6.0,7.3,7.7
7,6.0,6.9,7.7
8,6.0,7.4,7.8
8,6.0,7.2,7.3
8,6.0,6.9,7.4
8,6.0,7.0,7.4
8,6.0,7.0,7.4
8,6.0,7.0,7.2
8,6.0,6.4,7.2
8,6.0,6.6,7.2
8,7.0,6.8,7.0
8,7.0,6.9,7.1
8,7.0,7.0,7.2
8,7.0,7.1,7.3
8,7.0,7.2,7.3
8,7.0,7.3,7.4
8,7.0,7.3,7.4
8,7.0,7.1,7.4
8,7.0,7.1,7.2
8,7.0,7.3,7.4
8,7.0,7.2,7.3
8,7.0,7.2,7.5
8,7.0,7.2,7.4
8,7.0,7.0,7.4
9,7.0,7.2,7.4
9,7.0,7.1,7.1
9,7.0,7.1,7.2
9,7.0,7.1,7.4
9,7.0,7.2,7.4
9,7.0,7.3,7.5
9,7.0,7.1,7.4
9,7.0,7.3,7.4
9,7.0,7.2,7.3
9,7.0,7.1,7.3
9,7.0,7.1,7.3
9,7.0,7.3,7.5
9,7.0,7.4,7.5
9,7.0,7.5,7.6
9,7.0,7.6,7.8
9,7.0,7.6,7.8
9,7.0,7.8,7.8
9,7.0,7.5,7.9
9,7.0,7.6,7.6
9,7.0,7.4,7.5
10,7.0,7.5,7.7
10,7.0,7.5,7.6
10,7.0,7.5,7.7
10,7.0,7.6,7.5
10,7.0,7.4,7.5
10,7.0,7.4,7.6
10,7.0,7.4,7.7
10,7.0,7.4,7.6
10,7.0,7.5,7.7
10,7.0,7.6,7.7
10,7.0,7.6,7.8
10,7.0,7.7,7.9
10,7.0,7.8,8.0
10,7.0,7.9,8.1
10,7.0,7.8,7.8
10,7.0,7.9,7.9
10,7.0,7.8,7.9
10,7.0,7.7,7.4
10,7.0,7.5,7.8
10,7.0,7.6,7.8
10,7.0,7.8,8.0
10,7.0,7.8,7.9
11,7.0,7.8,8.0
11,7.0,7.8,7.8
11,7.0,7.7,7.9
11,7.0,7.8,8.0
11,7.0,7.9,8.0
11,7.0,7.9,7.4
11,7.0,7.8,7.7
11,7.0,7.7,7.6
11,8.0,7.7,7.7
11,8.0,7.8,7.7
11,8.0,7.6,7.8
11,8.0,7.7,7.9
11,8.0,7.9,8.0
11,8.0,7.9,8.1
11,8.0,8.0,8.2
11,8.0,8.1,8.1
11,8.0,8.2,8.4
11,8.0,8.1,8.2
11,8.0,7.9,7.9
11,8.0,8.0,7.9
11,8.0,7.9,8.1
11,8.0,8.1,8.2
11,8.0,8.1,8.2
11,8.0,8.1,8.2
12,8.0,8.1,8.3
12,8.0,8.2,8.1
12,8.0,7.6,8.1
12,8.0,7.9,8.1
12,8.0,8.0,8.1
12,8.0,8.0,8.3
12,8.0,8.1,8.3
12,8.0,8.1,8.4
12,8.0,8.3,8.3
12,8.0,8.1,8.2
12,8.0,8.1,8.2
12,8.0,8.1,8.4
12,8.0,8.1,8.4
12,8.0,8.2,8.4
12,8.0,8.3,8.5
12,8.0,8.4,8.6
12,8.0,8.6,8.7
12,8.0,8.6,8.6
12,8.0,8.2,8.7
12,8.0,8.4,8.7
12,8.0,8.3,8.7
12,8.0,8.2,8.6
12,8.0,8.4,8.5
12,8.0,8.3,8.6
13,8.0,8.4,8.6
13,8.0,8.3,8.6
13,8.0,8.4,8.7
13,8.0,8.3,8.6
13,8.0,8.2,8.6
13,8.0,8.3,8.4
13,8.0,8.5,8.4
13,8.0,8.3,8.6
13,8.0,8.5,8.6
13,8.0,8.4,8.2
13,8.0,8.3,8.6
13,8.0,8.3,8.5
13,8.0,8.3,8.6
13,8.0,8.3,8.3
13,8.0,8.4,8.4
13,8.0,8.4,8.4
13,8.0,8.4,8.6
13,8.0,8.4,8.6
13,8.0,8.5,8.6
13,8.0,8.5,8.7
13,8.0,8.3,8.7
13,8.0,8.4,8.5
13,8.0,8.5,8.7
13,8.0,8.3,8.6
14,8.0,8.2,8.5
14,8.0,8.1,8.3
14,8.0,8.3,8.4
14,8.0,7.8,8.3
14,8.0,8.0,8.4
14,8.0,8.2,8.6
14,8.0,8.3,8.6
14,8.0,8.4,8.7
14,8.0,8.4,8.6
14,8.0,8.4,8.6
14,8.0,8.6,8.7
14,8.0,8.6,8.8
14,8.0,8.6,8.3
14,8.0,8.0,8.6
14,8.0,8.5,8.7
14,8.0,8.5,8.6
14,8.0,8.2,8.3
14,8.0,8.3,8.3
14,8.0,8.2,8.3
14,8.0,8.3,8.1
14,8.0,8.2,8.2
14,8.0,8.2,8.2
14,8.0,8.5,8.3
14,8.0,8.3,8.2
15,8.0,8.3,8.4
15,8.0,8.2,8.5
15,8.0,7.9,8.5
15,8.0,8.4,8.6
15,8.0,8.4,8.4
15,8.0,8.2,8.5
15,8.0,8.4,8.5
15,8.0,8.5,8.5
15,8.0,8.3,8.5
15,8.0,8.5,8.6
15,8.0,8.3,8.7
15,8.0,8.5,8.6
15,8.0,8.3,8.5
15,8.0,8.5,8.3
15,8.0,8.3,8.3
15,8.0,8.2,8.4
15,8.0,8.2,8.4
15,8.0,8.2,8.3
15,8.0,8.2,8.4
15,8.0,8.0,8.3
15,8.0,8.1,8.2
15,8.0,8.3,8.5
15,8.0,8.3,8.3
15,8.0,8.4,8.5
16,8.0,8.4,8.5
16,8.0,8.4,8.6
16,8.0,8.4,8.6
16,8.0,8.4,8.7
16,8.0,8.2,8.5
16,8.0,8.2,8.6
16,8.0,8.3,8.7
16,8.0,8.4,8.5
16,8.0,8.3,8.7
16,8.0,8.3,8.7
16,8.0,8.2,8.6
16,8.0,8.5,8.7
16,8.0,8.5,8.7
16,8.0,8.5,8.7
16,8.0,8.6,8.8
16,8.0,8.2,8.8
16,8.0,8.3,7.8
16,8.0,8.1,8.0
16,8.0,8.1,8.3
16,8.0,7.9,8.3
16,8.0,7.6,8.1
16,8.0,8.0,8.1
16,8.0,8.0,8.3
16,8.0,8.0,8.6
17,8.0,7.9,8.4
17,8.0,8.2,8.5
17,8.0,8.3,8.4
17,8.0,8.4,8.7
17,8.0,8.5,8.7
17,8.0,8.5,8.7
17,8.0,8.5,8.8
17,8.0,8.4,8.7
17,8.0,8.5,8.8
17,8.0,8.8,8.8
17,8.0,8.6,8.6
17,8.0,8.4,8.8
17,8.0,8.4,8.6
17,8.0,8.3,8.4
17,8.0,8.2,8.1
17,8.0,7.7,8.6
17,8.0,7.9,8.3
17,8.0,8.2,8.4
17,8.0,8.3,8.4
17,8.0,8.3,8.6
17,8.0,8.2,8.5
17,8.0,8.2,8.4
17,8.0,8.3,8.5
17,8.0,8.5,8.5
18,8.0,8.5,8.5
18,8.0,8.5,8.6
18,8.0,8.5,8.7
18,8.0,8.3,8.7
18,8.0,8.6,8.5
18,8.0,8.4,8.0
18,8.0,8.4,8.4
18,8.0,8.2,8.7
18,8.0,8.0,8.6
18,8.0,8.1,8.0
18,8.0,8.6,8.1
18,8.0,8.4,8.2
18,8.0,7.8,8.4
18,8.0,7.2,8.6
18,8.0,7.9,8.1
18,8.0,8.2,8.3
18,8.0,8.3,8.2
18,8.0,8.1,8.3
18,8.0,7.8,8.4
18,8.0,8.2,8.4
18,8.0,8.5,8.4
18,8.0,8.2,8.5
18,8.0,8.2,8.5
18,8.0,8.4,8.6
19,8.0,8.3,8.6
19,8.0,8.1,8.6
19,8.0,8.4,8.4
19,8.0,8.2,8.6
19,8.0,8.5,8.5
19,8.0,8.5,8.5
19,8.0,8.5,8.6
19,8.0,8.5,8.6
19,8.0,8.3,8.6
19,8.0,8.3,8.7
19,8.0,8.5,8.6
19,8.0,7.8,8.4
19,8.0,8.3,8.5
19,8.0,8.4,8.4
19,8.0,8.3,8.5
19,8.0,8.2,8.5
19,8.0,8.5,8.4
19,8.0,8.3,8.4
19,8.0,8.2,8.4
19,8.0,8.2,8.6
19,8.0,8.3,8.6
19,8.0,8.2,8.4
19,8.0,8.3,8.3
19,8.0,8.1,8.3
20,8.0,8.2,8.5
20,8.0,8.3,8.6
20,8.0,8.3,8.5
20,8.0,8.2,8.5
20,8.0,8.4,8.5
20,8.0,8.5,8.4
20,8.0,8.4,8.5
20,8.0,8.4,8.6
20,8.0,8.4,8.7
20,8.0,8.5,8.7
20,8.0,8.6,8.7
20,8.0,8.5,8.7
20,8.0,8.4,8.8
20,8.0,7.7,8.7
20,8.0,8.6,8.4
20,8.0,8.5,8.3
20,8.0,7.9,8.3
20,8.0,8.2,8.2
20,8.0,8.4,8.5
20,8.0,8.5,8.2
20,8.0,8.0,8.0
20,8.0,7.6,8.2
20,8.0,8.0,8.6
20,8.0,8.1,8.1
21,8.0,8.2,8.0
21,8.0,8.0,8.3
21,8.0,8.0,8.5
21,8.0,8.2,8.4
21,8.0,8.1,8.4
21,8.0,8.1,8.3
21,8.0,8.2,8.4
21,8.0,8.3,8.4
21,8.0,8.3,8.4
21,8.0,8.3,8.4
21,8.0,8.3,8.5
21,8.0,8.2,8.5
21,8.0,8.4,8.6
21,8.0,8.4,8.5
21,8.0,8.4,8.5
21,8.0,8.4,8.7
21,8.0,8.4,8.7
21,8.0,8.5,8.7
21,8.0,8.5,8.6
21,8.0,8.5,8.6
21,8.0,8.3,8.6
21,8.0,8.2,8.6
21,8.0,8.3,8.6
21,8.0,8.2,8.7
22,8.0,8.3,8.7
22,8.0,8.3,8.6
22,8.0,8.2,8.6
22,8.0,8.5,8.6
22,8.0,8.4,8.6
22,8.0,8.4,8.5
22,8.0,8.5,8.6
22,8.0,8.4,8.4
22,8.0,8.2,8.6
22,8.0,7.8,8.6
22,8.0,8.1,8.1
22,8.0,8.0,8.4
22,8.0,8.2,8.5
22,8.0,8.2,8.5
22,8.0,8.4,8.3
22,8.0,8.3,8.3
22,8.0,8.3,8.2
22,8.0,8.4,8.5
22,8.0,8.6,8.5
22,8.0,8.5,8.5
22,8.0,8.1,8.6
22,8.0,8.4,8.5
22,8.0,8.4,8.6
22,8.0,8.6,8.6
23,8.0,8.6,8.5
23,8.0,8.6,8.5
23,11.0,8.3,8.6
23,11.0,8.1,8.2
23,8.0,8.3,8.2
23,8.0,8.2,8.5
23,8.0,8.3,8.6
23,8.0,8.3,8.6
23,8.0,8.1,8.4
23,8.0,8.1,8.4
23,8.0,8.3,8.5
23,8.0,8.1,8.5
23,8.0,8.4,8.5
23,8.0,8.4,8.5
23,8.0,8.4,8.4
23,8.0,8.3,8.4
23,8.0,8.4,8.4
23,8.0,8.1,8.5
23,8.0,8.3,8.5
23,8.0,8.4,8.5
23,8.0,8.4,8.5
23,8.0,8.3,8.4
23,8.0,8.3,8.5
23,8.0,8.4,8.3
24,8.0,8.3,8.4
24,8.0,8.3,8.4
24,11.0,8.4,8.5
24,11.0,8.4,8.5
24,8.0,8.3,8.5
24,8.0,8.4,8.5
24,8.0,8.5,8.6
24,8.0,8.3,8.5
24,8.0,8.3,8.5
24,8.0,8.3,8.6
24,8.0,8.3,8.6
24,8.0,8.3,8.5
24,8.0,8.4,8.4
24,8.0,8.5,8.5
24,8.0,8.4,8.5
24,8.0,8.4,8.5
24,8.0,8.5,8.5
24,8.0,8.4,8.5
24,8.0,8.4,8.5
24,8.0,8.0,8.6
24,8.0,8.1,8.4
24,8.0,8.1,8.0
24,8.0,8.2,8.2
24,8.0,8.2,8.0
25,8.0,8.1,8.3
25,8.0,8.1,8.3
25,8.0,8.2,8.3
25,8.0,8.3,8.4
25,8.0,8.2,8.4
25,8.0,8.4,8.3
25,8.0,8.3,8.5
25,8.0,8.5,8.5
25,8.0,8.4,8.5
25,8.0,8.3,8.6
25,8.0,8.4,8.5
25,8.0,8.3,8.4
25,8.0,8.3,8.3
25,8.0,8.0,8.1
25,8.0,8.3,8.2
25,8.0,8.2,8.5
